source,keyword,title,authors,doi,publication_date,journal,abstract
PubMed,aortic stenosis,"High Risk, High Reward: The Value of Transcatheter Aortic Valve Replacement in Low-Flow, Low-Gradient Aortic Stenosis.",Jimmy Zheng; William F Fearon; Andrew Y Chang,10.1161/JAHA.126.053204,2026-08-30,Journal of the American Heart Association,
PubMed,aortic stenosis,Association Between Aortic Valve Mean Gradient and TAVR Outcomes: A Perspective From a Nationwide Registry.,Matthew J Czarny; Maeve Jones-O'Connor; Rani K Hasan; Faisal Rahman; Hamza Aziz; Michael P Robich; Daniel Haugan; Jon R Resar,10.1161/JAHA.125.047319,2026-08-30,Journal of the American Heart Association,"Patients with severe aortic stenosis with very low resting aortic valve mean gradient (MG) are underrepresented in transcatheter aortic valve replacement (TAVR) studies. We investigated the association of resting aortic valve MG with post-TAVR outcomes in a large nationwide cohort.
We included patients from the Society of Thoracic Surgeons/American College of Cardiology Transcatheter Valve Therapy Registry with a self-expanding Evolut TAVR (until December 2022) and eligible for 1-year follow-up without prior balloon aortic valvuloplasty, TAVR, or surgical aortic valve replacement.
Among 80 429 patients (mean age, 80.7±7.9; women, 53.9%; high/extreme surgery risk, 51.2%) stratified into 6 echocardiographic resting aortic valve MG groups (10-<20, 20-<25, 25-<30, 30-<35, 35-<40, ≥40 mmHg), 1 year, all-cause mortality increased progressively across decreasing MG subgroups (from 9.3%, ≥40 mmHg to 20.9%, 10-<20 mmHg; P<0.001; 10.8% entire cohort), as did hospital readmission. Kansas City Cardiomyopathy Questionnaire scores increased progressively across increasing MG subgroups (P<0.001 at all time points). The Valve Academic Research Consortium 3 Kansas City Cardiomyopathy Questionnaire ordinal outcome improved substantially/moderately for all subgroups (1 year ≥52% patients). After multiple imputation for missing covariate data, Cox regression adjusting for clinically relevant baseline factors demonstrated a significant association between baseline MG and 1-year mortality (hazard ratio, 0.93 [95% CI, 0.91-0.94]; P<0.001).
Baseline aortic valve MG is an important predictor of 1-year all-cause mortality in patients with severe aortic stenosis undergoing TAVR. Most patients undergoing TAVR had considerably improved quality-of-life assessments regardless of resting MG. Additional studies should elucidate mechanisms associated with MG-mortality risk and whether improved patient selection can further improve outcomes."
PubMed,aortic stenosis,Institutional Volume Thresholds and Risk-Adjusted Outcomes After Transcatheter Aortic Valve Replacement: Contemporary Evidence From the Society of Thoracic Surgeons/American College of Cardiology Transcatheter Valve Therapy Registry.,Sant Kumar; Ashish Pershad; Hursh Naik; Nezar Falluji,10.1161/JAHA.126.050694,2026-08-30,Journal of the American Heart Association,"The relationship between institutional volume and transcatheter aortic valve replacement outcomes is complex but vital for optimizing patient triage and developing effective care strategies.
The authors analyzed outcomes of patients undergoing transcatheter aortic valve replacement between January 2021 and February 2023 in the STS/ACC TVT (Society of Thoracic Surgeons/American College of Cardiology Transcatheter Valve Therapy) Registry at hospitals affiliated with the CommonSpirit Health network. Centers were categorized by annual TAVR volume as low (<100 cases per year), intermediate (100-300 cases per year), or high (>300 cases per year). Baseline risk assessment included the Society of Thoracic Surgeons score, an estimate of operative mortality risk. The primary outcome was major adverse cardiac and cerebrovascular events. Inverse probability of treatment weighting adjusted for baseline differences.
Among 6663 patients, 58.6% were treated at high-volume centers. Patients treated at high-volume centers were older than those at intermediate- or low-volume centers (P<0.001). STS risk scores were highest at high-volume centers than at intermediate- and low-volume centers (P=0.005). After inverse probability of treatment weighting adjustment, high-volume centers remained associated with a reduced risk of major adverse cardiac and cerebrovascular events compared with both low-volume centers (adjusted hazard ratio [aHR], 0.40 [95% CI, 0.16-0.98]; P=0.047) and intermediate-volume centers (aHR, 0.56 [95% CI, 0.34-0.92]; P=0.021). Receiver operating characteristic analysis identified an annual procedural volume threshold of 314 cases as the empirical discriminator of MACCE (area under the curve, 0.77 [95% CI, 0.74-0.80]; P<0.001).
Within this integrated health system, high-volume centers had better risk-adjusted outcomes despite treating higher-risk patients. The empiric volume threshold identified in this cohort should be validated in other settings."
PubMed,aortic stenosis,Impact of Atrial Fibrillation on Long-Term Outcomes of Aortic Stenosis.,Thomas Reed-Métayer; Pier-Anthony Bouchard; Sébastien Hecht; Romain Capoulade; Erwan Salaun; Isabelle Nault; Christian Steinberg; Jonathan Beaudoin; Viktória Stanová; Francesca N Delling; Philippe Pibarot; Marie-Annick Clavel; Lionel Tastet,10.1161/JAHA.125.049032,2026-08-30,Journal of the American Heart Association,"Atrial fibrillation (AF) is common in patients with aortic stenosis (AS), but its independent long-term prognostic impact on outcomes remains uncertain. We examined the association between AF and mortality risk across the full spectrum of AS.
In this retrospective cohort study, we included 1592 patients with at least mild AS and preserved left ventricular ejection fraction (≥50%). Patients were stratified by AF status. Primary and secondary end points were all-cause and cardiovascular mortality, respectively.
Of 1592 patients, including the full spectrum of AS severity, 254 (16%) had AF. AF was more prevalent in patients with severe paradoxical low-flow low-gradient (36%) compared with severe normal-flow (12%), severe high-gradient (10%), and mild-to-moderate (16%) AS (P<0.001). During a median follow-up of 7.2 (interquartile range, 3.6-11.0) years, 885 deaths occurred (49% cardiovascular-related). AF was associated with an increased risk of all-cause and cardiovascular mortality (both P<0.001). In multivariable Cox models, AF independently predicted a higher risk of all-cause (hazard ratio [HR], 1.78 [95% CI, 1.34-2.36], P<0.001) and cardiovascular (HR, 1.77 [95% CI, 1.20-2.62], P=0.004) mortality. The prognostic impact was greatest for permanent/persistent AF (HR, 2.04) and significant for paroxysmal AF (HR, 1.69). The association of AF with outcomes remained consistent across various subgroups, including AS flow-gradient patterns (all interaction P>0.05).
In this large cohort with AS, AF was independently associated with an increased risk of both all-cause and cardiovascular mortality, regardless of treatment strategy or AS flow-gradient pattern. AF should be integrated into risk stratification algorithms in AS, beyond parameters of AS severity."
PubMed,aortic stenosis,Long-term impact of prosthesis-patient mismatch after transcatheter aortic valve replacement.,Shingo Sakata; Kentaro Hayashida; Ryo Arita; Tomonari Moriizumi; Juri Iwata; Akiyoshi Kajino; Toshinobu Ryuzaki; Keitaro Shinada; Yohei Numasawa; Hikaru Tsuruta; Jungo Kato; Takashige Yamada; Tatsuo Takahashi; Masataka Yamazaki; Hideyuki Shimizu; Masaki Ieda,10.1007/s12928-026-01341-8,2026-08-30,Cardiovascular intervention and therapeutics,"Few studies have investigated the long-term impact of prosthesis-patient mismatch (PPM) after transcatheter aortic valve replacement (TAVR). The study aimed to evaluate the long-term outcomes of patients with PPM following TAVR. A retrospective analysis was conducted in 1,221 consecutive patients who underwent TAVR at our institution between October 2013 and December 2022. The primary outcomes were all-cause and cardiovascular mortality within 10 years after TAVR. Of the 1,221 patients, moderate and severe PPM were observed in 220 (18.0%) and 58 (4.8%) patients, respectively. The predictors of PPM included a larger body surface area, a history of atrial fibrillation, dialysis (hemodialysis or peritoneal dialysis), lower left ventricular ejection fraction, smaller annular area, and the use of a balloon-expandable valve. During a median follow-up of 1,098 days (interquartile range: 661-1,833 days), no significant association was observed between PPM and either all-cause mortality or cardiovascular mortality (all-cause mortality: log-rank P = 0.385; and cardiovascular mortality: log-rank P = 0.467, respectively). In patients with a Society of Thoracic Surgery score of < 4%, multivariable Cox regression analysis showed that severe PPM was associated with cardiovascular mortality (hazard ratio: 3.106, 95% confidence interval: 1.151-8.377; P = 0.025). This subgroup finding should be interpreted cautiously and warrants further investigation."
PubMed,aortic stenosis,Anticoagulation Monotherapy vs Antiplatelet Monotherapy After Transcatheter Aortic Valve Implant: The ACASA-TAVI Randomized Clinical Trial.,Christopher S Dodgson; Jon Herstad; Sophie F Kløve; Malin Flygel; Mehdi Akhavi; Sverre Høie; Jan Otto Beitnes; Christian H Eek; Kaspar Broch; Céline Cunen; Lars Gullestad; Lars Aaberge; Ketil Lunde; Bjørn Bendz; Øyvind H Lie,10.1001/jama.2026.17036,2026-08-30,JAMA,"Transcatheter aortic valve implant (TAVI) is increasingly being performed in younger and healthier patients with severe aortic valve stenosis. Antithrombotic therapy after TAVI is a key element of optimizing valve durability and clinical outcomes.
To evaluate the safety and efficacy of a factor Xa inhibitor non-vitamin K antagonist oral anticoagulant (NOAC) monotherapy strategy vs an acetylsalicylic acid (ASA) monotherapy strategy after TAVI.
Between December 2021 and June 2025, 360 participants between the ages of 65 and 80 years undergoing TAVI for severe aortic valve stenosis were enrolled in this prospective, randomized, open-label, blinded end point trial conducted at 3 Norwegian centers managing the majority of TAVI procedures nationally. The last patient completed follow-up on May 19, 2026.
A total of 360 participants were randomly assigned (1:1) to receive 12 months of monotherapy with either NOAC (intervention) or ASA (control).
A predefined co-primary end point strategy was chosen to address both efficacy and safety. The primary efficacy end point was TAVI valve leaflet thrombosis defined as the presence of hypoattenuated leaflet thickening (HALT) on blinded core laboratory 4-dimensional cardiac computed tomographic (CT) scan at 12 months. The primary safety end point was a composite of adjudicated Valve Academic Research Consortium 3 (VARC-3) bleeding events, thromboembolic events, and all-cause death at 12 months.
Of the 360 participants randomized (mean age, 74.5 years [SD, 3.7]; 134 females [37%]), 336 completed the trial (168 in each group). The primary efficacy end point occurred in 27 participants (16.2%) allocated to the NOAC group and in 48 participants (28.6%) allocated to the ASA group (risk ratio, 0.55; 95% CI, 0.37 to 0.82, P = .004). The primary safety end point occurred in 13 participants (7.5%) in the NOAC group and in 19 participants (10.6%) in the ASA group (risk difference, -3.3%; 95% CI, -9.5% to 2.8%; P for noninferiority <.001).
A strategy of NOAC monotherapy after TAVI reduced the incidence of HALT and was noninferior for bleeding, thromboembolic events, or death compared with acetylsalicylic acid monotherapy. These findings suggest that anticoagulation therapy can be beneficial after TAVI in selected patients.
ClinicalTrials.gov Identifier: NCT05035277."
PubMed,aortic stenosis,A cardiovascular-motor axis framework for perfusion-mediated motor impairment.,Matteo Scorcelletti; Armin Weers; Bastian Schrader; Joachim Schrader; Alessandro Del Vecchio; Albrecht Elsässer,10.1016/j.ijcha.2026.101995,2026-10,International journal of cardiology. Heart & vasculature,"Cardiovascular disease is the leading cause of death worldwide, and among survivors of heart failure, peripheral arterial disease, valvular disease, and atrial fibrillation many develop motor impairment: weakness, slow gait, sarcopenia, frailty. These deficits are usually attributed to deconditioning or coexisting conditions. This narrative review advances a different hypothesis: that reduced arterial blood delivery, from a failing pump or a narrowed artery, itself drives motor impairment at every level of the motor pathway, from cortex to muscle fibre. We group cardiovascular conditions into systemic models of low blood flow (heart failure with reduced or preserved ejection fraction, low-flow aortic stenosis, atrial fibrillation) and regional models of arterial obstruction (carotid, subclavian, and vertebral stenosis; peripheral arterial disease), quantifying the perfusion deficit where haemodynamic data exist. We then examine mechanisms: cerebral hypoperfusion that thins the motor cortex and weakens motor planning; vulnerability of the cerebellum, basal ganglia, and spinal motor neurons, impairing coordination and gait; ischaemic peripheral nerve damage that denervates muscle; loss of muscle capillaries, mitochondrial injury, and failed regeneration; amplified feedback from underperfused muscle that suppresses central motor drive; and gating of corticospinal excitability by the cardiac cycle. Causality is supported by within-patient comparisons, in which a lateralised ischaemic limb or hypoperfused hemisphere weakens while the opposite side, under identical systemic conditions, does not; by graded perfusion-to-outcome relationships; and by recovery after cardiac transplantation, ventricular assist device support, valve replacement, and revascularisation. Deconditioning amplifies these effects rather than causing them, so treatment should restore blood flow and rebuild muscle together."
PubMed,aortic stenosis,Transcatheter aortic valve canting creates cusp-specific thrombogenic microenvironments through altered sinus hemodynamics.,Thangam Natarajan; Jae Hyun Kim; Christian Salgado; Akshita Jha; Cole A Baker; Stephanie L Sellers; Joseph E Aslan; Monica T Hinds; Ajit P Yoganathan; Lakshmi Prasad Dasi,10.1016/j.xjse.2026.100139,2026-09,JTCVS structural and endovascular,"Transcatheter aortic valve replacement has transformed the management of aortic stenosis; however, leaflet thrombosis and hypoattenuated leaflet thickening remain major clinical concerns. Flow disturbances from valve canting may alter local hemodynamics and promote thrombogenic conditions. We investigated how modest valve canting alters cusp-specific sinus flow and washout, and promotes thrombogenic microenvironments associated with leaflet thrombosis using particle image velocimetry, a physiologic blood loop, and tissue analysis.
A patient-derived aortic root model was used to evaluate the hemodynamic and thrombogenic effects of valve canting at -10° (anti-curvature), 0° (neutral), and +10° (along-curvature). Velocimetry quantified sinus flow and washout characteristics, and whole-blood loop experiments enabled histologic assessment of leaflet-associated thrombus.
Canting redistributed systolic jet orientation and sinus recirculation in a direction-dependent manner while preserving global hemodynamics. The most spatially constrained cusp showed the greatest stasis and the slowest washout. In the right coronary cusp, anticurvature canting increased regions within the sinus with velocity less than 0.05 m/s to 92% versus 43% in neutral and 10% in along-curvature deployments, and prolonged neo-sinus (T90) washout to 4.7 versus 2.9 and 1.8 cycles. Histology localized surface-adherent thrombus to poorly washed regions, most prominently on the right coronary cusp leaflet in anticurvature deployments. Left and noncoronary cusp responses shifted with tilt direction, indicating redistribution rather than uniform worsening of thrombogenic conditions.
Modest noncoaxial deployment creates sinus-resolved thrombogenic microenvironments that are not captured by global measures such as transvalvular gradient or effective orifice area; therefore, it is a modifiable determinant of post-transcatheter aortic valve replacement leaflet thrombosis risk and a potential contributor to hypoattenuated leaflet thickening."
PubMed,aortic stenosis,Aortic valve stenosis and physical activity at high altitude in a female trekker: sex-specific considerations and the added value of a sports cardiology team-a case report.,Mathijs Bodde; Danny van de Sande; Philippine Kiès; Nick Bijsterveld; Harald Jorstad,10.1093/ehjcr/ytag593,2026-09,European heart journal. Case reports,"Recommendations for high-altitude exposure in individuals with cardiovascular disease are largely based on expert opinion. This report details sport- and sex-specific recommendations for a patient with moderate aortic valve stenosis preparing for a high-altitude trek.
A 64-year-old woman with moderate, asymptomatic aortic valve stenosis and excellent functional capacity sought sports advice before a planned trek in the Himalayas. After a multidisciplinary sports cardiology team discussion and considering limited data on sex-specific cardiovascular responses to hypoxia, the trek was deemed safe with specific precautions. The patient was advised to limit activity to moderate intensity (74% of maximal heart rate), start at low altitude, and gradually ascend, not exceeding 2500 m and to descend immediately should symptoms occur. She was also counselled on the potential influence of sex hormones on exercise tolerance at high altitude. She successfully completed the trek without incident. Follow-up after 6 months showed progression to severe aortic stenosis, for which she underwent aortic valve and root replacement.
This case demonstrates that, following comprehensive evaluation, a high-altitude trek may be feasible in selected patients with moderate aortic stenosis. It highlights the need for individualized advice, taking into account physiological responses to high-altitude exposure, and emphasizes potential sex-specific considerations, despite limited data."
PubMed,aortic stenosis,First-Phase Ejection Fraction: A Novel Approach to Detecting Early Systolic Dysfunction in Hypertrophic Cardiomyopathy.,Weixu Zhao; Junlang Zhang; Jinglu Yu; Huiyu Tang; Xueliang Chen; Qiwei Li; Jun Wu,10.1111/echo.70562,2026-09,"Echocardiography (Mount Kisco, N.Y.)","The assessment of stable coronary artery disease has been performed using the first-phase ejection fraction (EF1) in previous research. However, the use of EF1 has seldom been employed in the evaluation of early left ventricular systolic dysfunction among patients with hypertrophic cardiomyopathy (HCM).
We aimed to assess early left ventricular systolic dysfunction in patients with HCM by application of first-phase EF1.
The cohort included 90 HCM patients who were stratified according to pathophysiological subtype into 50 with nonobstructive (NO-HOCM) and 40 with obstructive (HOCM) disease. An additional 50 age-matched healthy individuals served as controls. Baseline characteristics, conventional echocardiographic parameters, EF1 were measured and serum B-type natriuretic (BNP) peptide was detected. Additionally, the correlations between EF1 and both LVMI and BNP were compared, and receiver operating characteristic (ROC) curve analysis was performed to calculate the area under the curve (AUC) for assessing the value of EF1 in the early detection of left ventricular systolic dysfunction in HCM patients.
Compared to the control group, patients with HOCM showed higher systolic blood pressure and lower heart rate (p < 0.05). Both HOCM and NO-HCM showed enlarged LAD and LVDd, elevated LVMI, LVEF, E/e' ratios and BNP compared with controls (p < 0.05). However, EF1 was decreased in HCM patients than that in controls (38.20 ± 2.02, P < 0.05), especially in HOCM patients (22.29 ± 3.59 & 25.12 ± 3.19, P < 0  .05). EF1 was negatively correlated with both LVMI and BNP (all r > 0.3, P < 0.001). Receiver operating characteristic (ROC) curve analysis demonstrated that EF 1 (AUC = 0.874) exhibited superior diagnostic value for assessing early left ventricular systolic dysfunction in patients with HCM compared with LVEF (AUC = 0.649). The optimal cut-off value for EF1 was < 28.5%, with a sensitivity of 90.6% and a specificity of 81.5%, corresponding to an AUC of 0.874 (95% CI: 0.804-0.946, p < 0.001).
Compared with healthy controls, patients with HCM had a lower EF1, and this reduction was significantly more pronounced in those with HOCM. Given its high sensitivity in evaluating left ventricular systolic function in patients with HCM, EF1 represents a promising adjunctive parameter for the multimodal assessment of systolic function in this population."
PubMed,valvular heart disease,Women's heart and echocardiography.,So Ree Kim; Seong-Mi Park,10.1186/s44348-026-00091-8,2026-08-31,Journal of cardiovascular imaging,"Echocardiography is the primary imaging modality for evaluating cardiovascular disease, providing comprehensive assessment of cardiac structure, function, and hemodynamics. Its noninvasive nature, wide availability, and absence of radiation make it particularly suitable for repeated use, including in younger women and during pregnancy. Moreover, women-specific cardiovascular diseases are not uncommonly detected by echocardiography. However, smaller cardiac size, higher baseline ejection fraction, and technical limitations in women may affect interpretation. This review highlights the role of echocardiography across cardiovascular conditions relevant to women, including heart failure with preserved ejection fraction, coronary microvascular dysfunction, pulmonary hypertension, and valvular heart disease. It also addresses stress-induced cardiomyopathy, physiological changes during pregnancy, and peripartum cardiomyopathy."
PubMed,valvular heart disease,"Association Between Hypertensive Disorders of Pregnancy, Lifestyle Factors, and Premature Cardiovascular Events.",Simone L Marschner; Desi J Quintans; Clara K Chow,10.1016/j.jacadv.2026.103187,2026-08-31,JACC. Advances,"Hypertensive disorders of pregnancy (HDP) increase the risk of future cardiovascular events.
The objective of the study was to examine the association between lifestyle factors and premature (<50 years) cardiovascular (pCV) events in women with and without HDP.
Data from young parous women in the Australian Longitudinal Study on Women's Health 1973-1978 cohort were linked with medical records. Time-varying Cox proportional hazards models were used to assess whether lifestyle factors were associated with pCV in those with and without HDP. Outcomes of pCV included stroke, ischemic heart disease, valvular heart disease, cardiomyopathy, select arrhythmias, valvular heart disease, pulmonary embolism, and deep vein thrombosis.
Among 10,368 parous women (median follow-up: 16.5 years), 14.4% (1,493/10,368) had HDP and 4.3% (448/10,310) experienced a pCV event. HDP (adjusted HR [aHR]: 1.74; 95% CI: 1.32-2.31), obesity (aHR: 1.60; 95% CI: 1.19-2.15), and high saturated-fat intake (>319 g/day) (aHR: 1.67; 95% CI: 1.11-2.53) were associated with an increased risk of pCV. Breastfeeding (>16 months) (aHR: 0.66; 95% CI: 0.49-0.89) and high protein intake (>90 g/day) (aHR: 0.65; 95% CI: 0.43-0.96) were associated with a lower risk of pCV. The association between smoking, the Australian Recommended Food Score diet, and glycemic index with pCV events differed in women with and without HDP.
This study found that a HDP diagnosis was associated with pCV. Obesity and high saturated-fat intake were associated with increased pCV, whereas breastfeeding and high protein intake were associated with lower pCV. The impact of some risk factors on the development of pCV differs between women with and without HDP. These findings highlight the importance of prevention management in women with HDP."
PubMed,valvular heart disease,Impact of time from symptom onset to diagnosis in infective endocarditis: insights from the nationwide NIDUS registry.,Mads-Gustav Nebel Hvidt; Amna Alhakak; Peter Laursen Graversen; Katra Hadji-Turdeghal; Jacob Eifer Møller; Niels Eske Bruun; Kasper Karmark Iversen; Jonas Agerlund Povlsen; Claus Moser; Morten Holdgaard Smerup; Daniel Faurholt-Jepsen; Henning Bundgaard; Lauge Østergaard; Lars Køber; Emil Loldrup Fosbøl,10.1007/s15010-026-02960-2,2026-08-31,Infection,"Infective endocarditis (IE) often presents with non-specific symptoms, which may delay diagnosis and treatment. Previous studies exploring symptom duration have been limited by small cohorts or single-centre studies. We aimed to investigate patient characteristics, microbial aetiology, treatment, and all-cause mortality of patients with IE according to symptom duration prior to diagnosis.
We included all patients with first-time IE from the NatIonal Danish Endocarditis StUdies (NIDUS) registry (2016-2021). Patients with left-sided IE and available symptom duration were stratified as short, intermediate, or prolonged (≤ 7, 8-29, or ≥ 30 days). The primary outcome was six-month mortality.
Among 2,938 patients with left-sided IE, median symptom duration was 8 days [IQR:4-20], and 17.6% had symptoms ≥ 30 days. The short-duration group compared with the prolonged-duration group was older (median 74.1 vs. 72.2 years), more often female (35.1% vs. 24.8%), had more comorbidities, embolism (14.5% vs. 8.9%), sepsis (28.2% vs. 12.2%), and Staphylococcus aureus IE (38.3% vs. 11.6%). The short- and intermediate-duration groups underwent surgery less frequently (18.1% and 23.2%) than the prolonged-duration group (31.7%). The six-month cumulative incidence of mortality was lower in the prolonged-duration group (21.8%) than in the short and intermediate groups (28.7% and 28.9%), although non-significant after adjustment (HR 0.92 [95% CI:0.74-1.14]) compared to the short group.
In patients with left-sided IE, short symptom duration prior to diagnosis was associated with Staphylococcus aureus IE, sepsis, and lower surgical rates. Prolonged symptom duration was associated with lower cumulative mortality, but this was not significant after multivariable adjustment."
PubMed,valvular heart disease,Left atrial myopathy predicts cardiovascular outcome in hypertension and diabetes.,Giulia Elena Mandoli; Enrico Emilio Diviggiano; Alessandra Cartocci; Maria Concetta Pastore; Alessandro Campora; Luna Cavigli; Flavio D'Ascenzi; Marta Focardi; Michael Henein; Matteo Cameli,10.1007/s10554-026-03815-5,2026-08-31,The international journal of cardiovascular imaging,"Arterial hypertension (AH) and type 2 diabetes mellitus (T2DM) predispose to left atrial (LA) dysfunction and atrial myopathy. We assessed the ability of peak atrial longitudinal strain (PALS) to predict major adverse cardiovascular events (MACEs) in AH and/or T2DM. We retrospectively enrolled patients > 40 years, in sinus rhythm, with AH and/or T2DM. Standard and advanced echocardiographic indices were collected; patients with previous MACEs, cardiac surgery, pacemakers, or moderate-to-severe valvular disease were excluded. The composite endpoint included atrial fibrillation, heart failure hospitalization, transient ischemic attack, stroke, myocardial infarction/coronary revascularization, and cardiovascular/all-cause mortality. Study population: 292 patients (63.0 ± 9.6 years, 50% female; 202 hypertensives, 167 diabetics, 77 with both). All patients had preserved left ventricular ejection fraction (58.2 ± 4.9), mild-to-moderate LA dilatation (52.9 ± 24.9 ml) and dysfunction (PALS 29.7 ± 11.1%). During 11.2 ± 1.3 years follow-up, 110 patients experienced ≥ 1 event; they had similar EF but were older (65.8 ± 9.0 vs. 61.3 ± 9.6 years, p < 0.001) and with poorer PALS (21.6 ± 7.7 vs. 34.6 ± 9.9%, p < 0.001) than those without events. On multivariate analysis, sex, age, systolic pulmonary artery pressure, and PALS were independently associated with outcomes, with PALS showing the strongest association (PALS < 22.5% HR 18.99; 22.5-30% HR 7.68; p < 0.001). Sex sub-analysis confirmed PALS powerful prognostic performance in women. PALS < 22.5% was related to 1-, 5-, and 10-year survival of 82.4%, 49.8% and 25.3%; for PALS > 30%: 100%, 98.5% and 92.5%. PALS, a surrogate marker of LA myopathy, is a strong prognosticator in patients with long standing T2DM and AH, thus should be routinely used in primary prevention."
PubMed,valvular heart disease,Prognostic Thresholds of Tricuspid Regurgitation in Transthyretin Amyloid Cardiomyopathy.,Laurenz Hauptmann; Stéphanie K Schwarting; Daniela Tomasoni; Lukas Zanders; Christina Kronberger; Sophia Koschatko; Maximilian Autherith; Katharina Singer; Charlotte Jantsch; Gregor Heitzinger; Caglayan Demirel; Franz Duca; Andreas Kammerlander; Luca Bordignon; Gabriele Guidi Colombi; Nora Schwegel; Matteo Serenelli; Aldostefano Porcari; Leendert C Kieviet; Nicolas Verheyen; Marish I F J Oerlemans; Maria Papathanasiou; Christian Hengstenberg; Gianfranco Sinagra; Jörg Hausleiter; Marianna Adamo; Philipp E Bartko; Christian Nitsche,10.1001/jamacardio.2026.3803,2026-08-31,JAMA cardiology,"In transthyretin amyloid cardiomyopathy (ATTR-CM), tricuspid regurgitation (TR) severity may be underestimated by conventional (semi-)quantitative echocardiographic criteria derived from nonamyloid populations, given the restrictive, low-flow hemodynamics characteristic of the disease.
To derive and validate disease-specific prognostic, quantitative TR risk thresholds in ATTR-CM and to compare their prognostic performance with current guideline definitions and the Tricuspid Valve Academic Research Consortium (TVARC) 5-grade extension.
This international, multicenter cohort study was conducted from January 2016 to February 2026 at 8 high-volume tertiary referral centers across Austria, Italy, Germany, and the Netherlands, with data analysis February to May 2026. Patients with newly diagnosed ATTR-CM were enrolled and underwent standardized transthoracic echocardiography with blinded core laboratory quantitative analysis of echocardiography TR severity parameters (vena contracta width [VCW], effective regurgitant orifice area [EROA], and regurgitant volume [RegVol]).
TR severity defined by VCW, EROA, and RegVol from blinded core laboratory quantitative analysis and TR severity according to 2025 European Society of Cardiology/European Association for Cardio-Thoracic Surgery, 2020 American Heart Association/American College of Cardiology, 2017 American Society of Echocardiography, and 2023 TVARC grading schemes.
Outcomes were all-cause mortality (primary end point) and time to first heart failure hospitalization (HFH; secondary end point).
A total of 1124 patients with newly diagnosed ATTR-CM were enrolled (derivation cohort: n = 745; validation cohort: n = 379). Median (IQR) patient age was 80 (75-84) years, and 260 patients (23.1%) were female. Over a median (IQR) follow-up of 25.2 (12.2-43.2) months, 324 patients (28.8%) died and 251 (22.3%) experienced HFH. All TR metrics independently predicted both end points. Spline-derived thresholds delineated intermediate (VCW ≥3 mm; EROA ≥0.15 cm2; RegVol ≥10 mL), high (≥5 mm; ≥0.25 cm2; ≥20 mL), and extreme risk (≥8 mm; ≥0.50 cm2; ≥40 mL), with stepwise Kaplan-Meier separation in both cohorts. Whereas the guideline-based and TVARC schemes each classified 130 patients (11.6%) as having severe TR, the proposed framework classified 334 patients (29.7%) as having at least high or extreme risk (P < .001 for comparison to all other definitions). The framework was independently associated with both end points, with the highest point estimate among the schemes (mortality: hazard ratio [HR], 1.41; 95% CI, 1.23-1.62; HFH: HR, 1.31; 95% CI, 1.12-1.54), and showed superior discrimination over guideline definitions, particularly at later time points.
In this multicenter cohort study among patients with ATTR-CM, a validated, risk-based conceptual framework of echocardiographic parameters to quantify TR improved prediction of mortality and HFH over standard classification of TR severity, better reflecting restrictive low-flow pathophysiology and supporting disease-specific TR grading in ATTR-CM."
